"subject" "activity" "measurement" "mean"
8 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" 0.0243131207736842
8 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.0666980861414634
11 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.982442644035088
11 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.982249040188679
11 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.994210471914894
11 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.499625287288136
11 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" -0.495911719565217
11 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.28204453962963
14 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.932499780588235
14 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.962048191666667
14 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.9462806205
14 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.0148392604279661
14 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" 0.0569902222622222
14 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" 0.476518714444444
15 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.961142911805556
15 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.975321519491525
15 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.971332584339623
15 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.420865007777778
15 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" -0.37320816
15 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.3302332351
16 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.970747514
16 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.958336595507246
16 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.980110277307692
16 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.612593634117647
16 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" -0.528329304680851
16 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.58638289372549
17 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.971484336197183
17 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.98612868078125
17 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.985121164615385
17 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.454932903934426
17 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" -0.459281989565217
17 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.493044125208333
19 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.963617705662651
19 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.959758309589041
19 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.96957632369863
19 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.114406108840577
19 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" 0.0483147743589744
19 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.17263322355
21 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.952147091444444
21 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.976380487294118
21 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.955979192696629
21 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.397892316730769
21 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" -0.353733478222222
21 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.463136841489362
22 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.9618849625
22 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.950173478548387
22 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.964714672857143
22 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.486322106521739
22 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" -0.550303216666667
22 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.489417908809524
23 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.959195236388889
23 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.948109526029412
23 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.948074760882353
23 "Walking" "time-Body-Gyroscope-std-Y-Axis" 0.25945722920339
23 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" 0.213825552277778
23 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.293681861176471
25 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.936630803287671
25 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.981193501846154
25 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.976757621081081
25 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.604032097432432
25 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" -0.523377914655172
25 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.433673383846154
26 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.979325678815789
26 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.973444813846154
26 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.982408142702703
26 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.57573544779661
26 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" -0.4734080504
26 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.603097110545455
27 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.98428747527027
27 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.982067465142857
27 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.982498991125
27 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.529865057894737
27 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" -0.481813367954545
27 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.587966800588235
28 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.960057463625
28 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.956316505972222
28 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.940006320126582
28 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.497684006666667
28 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" -0.259368686847826
28 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.479319521372549
29 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.992750957826087
29 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.988334019666667
29 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.990364876307692
29 "Walking" "time-Body-Gyroscope-std-Y-Axis" -0.181802636566038
29 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" -0.390460137708333
29 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" 0.0461103045102041
30 "Laying" "time-Body-Gyroscope-std-Y-Axis" -0.966041673
30 "Sitting" "time-Body-Gyroscope-std-Y-Axis" -0.976477561935484
30 "Standing" "time-Body-Gyroscope-std-Y-Axis" -0.94070541220339
30 "Walking" "time-Body-Gyroscope-std-Y-Axis" 0.00600277892
30 "Walking Downstairs" "time-Body-Gyroscope-std-Y-Axis" -0.285392416354839
30 "Walking Upstairs" "time-Body-Gyroscope-std-Y-Axis" -0.0840481513184615
1 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.9082846626
1 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.941425920851064
1 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.980645626981132
1 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.344266629473684
1 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.124702454242857
1 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.50716867490566
3 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.963505609032258
3 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.926413710384615
3 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.91236408147541
3 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.476696411551724
3 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.44230776755102
3 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.492327305084746
5 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.960583776923077
5 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.940637937045455
5 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.907471555714286
5 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.318700615178571
5 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.227869042382979
5 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.26545133312766
6 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.939141878596491
6 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.939681350909091
6 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.947782155964912
6 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.383139334736842
6 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.0940797929729167
6 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.18390018167451
7 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.955294890576923
7 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.937021208541667
7 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.951630777358491
7 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.396013535263158
7 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.401051415531915
7 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.348980051411765
8 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.96758975462963
8 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.959623548478261
8 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.974118322407407
8 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.0754447842395833
8 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.129565242710526
8 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" 0.337526477436585
11 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.959897432807018
11 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.95284431245283
11 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.980636664893617
11 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.434178202542373
11 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.318959594782609
11 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.694658851666667
14 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.952296965294118
14 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.952904383518518
14 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.946589134666667
14 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.12609080020339
14 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" 0.356198597177778
14 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" 0.564875818162963
15 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.956537051666667
15 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.963765802881356
15 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.968167046415094
15 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.48653265537037
15 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.250648085714286
15 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.477365945208333
16 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.984781484857143
16 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.960287831304348
16 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.982357006410256
16 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.365489530588235
16 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.444636334893617
16 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.365025170078431
17 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.976200771267606
17 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.9797052259375
17 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.985538363333333
17 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.386044435409836
17 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.468462984347826
17 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.234402350714583
19 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.973197523855422
19 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.96559497630137
19 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.960734258356164
19 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.104202986482692
19 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.0314083457948718
19 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.110117174875
21 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.981345430888889
21 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.976972658588235
21 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.959327022022472
21 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.311875599423077
21 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.349759493777778
21 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" 0.0517155421740426
22 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.933251870694444
22 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.946501417741936
22 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.96058251031746
22 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.151439515130435
22 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.280417950555556
22 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.157758060642857
23 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.983920132638889
23 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.9597186325
23 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.962389689411765
23 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.209634887972881
23 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.208702488240741
23 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.0317301153392157
25 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.91092799
25 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.972637558615385
25 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.971814139189189
25 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.562775245405405
25 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.443780454482759
25 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.564195608923077
26 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.969302237763158
26 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.966441338076923
26 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.974891360675676
26 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.354549059491525
26 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.3320502392
26 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.3090880546
27 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.97837499972973
27 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.975713310142857
27 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.981281807
27 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.250120409298246
27 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.257846157386364
27 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.169960785215686
28 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.96237491175
28 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.9566328025
28 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.925491442911392
28 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.242601384618519
28 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.307025006304348
28 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.189306812833333
29 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.97499461942029
29 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.971227991666667
29 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.983368643230769
29 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.430232441132075
29 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.311122615416667
29 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.37481514122449
30 "Laying" "time-Body-Gyroscope-std-Z-Axis" -0.968889156142857
30 "Sitting" "time-Body-Gyroscope-std-Z-Axis" -0.955053200806452
30 "Standing" "time-Body-Gyroscope-std-Z-Axis" -0.93083468440678
30 "Walking" "time-Body-Gyroscope-std-Z-Axis" -0.182569652430769
30 "Walking Downstairs" "time-Body-Gyroscope-std-Z-Axis" -0.29537036283871
30 "Walking Upstairs" "time-Body-Gyroscope-std-Z-Axis" -0.211573579892308
1 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.107270949192
1 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0936793807234043
1 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0996092129056604
1 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0899975423705263
1 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0739592036271429
1 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.122232768011321
3 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.10004449883871
3 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.103605889057692
3 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0994602620655738
3 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0952398165017241
3 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0778701650285714
3 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.115510569491525
5 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.102114125
5 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0889747665681818
5 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0922249863035714
5 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0888408355267857
5 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.110149008255319
5 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.143029686361702
6 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.111267284631579
6 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0936693524363636
6 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.103292534210526
6 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0878891090105263
6 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0256452232354167
6 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0652024492378431
7 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.105944243484615
7 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0938155625083333
7 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0901539662169811
7 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.123654199751333
7 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0597273512680851
7 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0856640866647059
8 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.106445008314815
8 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0923150250434783
8 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.097757576
8 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.135886431360417
8 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0349283489710526
8 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.15544567414878
11 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.102297501877193
11 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0948423481320755
11 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.099519355893617
11 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0918204195491525
11 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0220916265065217
11 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0645245413759259
14 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.105446637019608
14 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0921614578888889
14 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.100718458866667
14 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.110656054802153
14 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.108620377713333
14 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.128266667862963
15 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.102266714236111
15 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0953649067966102
15 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.101358786226415
15 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0776692754648148
15 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0482532079928571
15 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.144485986527083
16 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.1022095722
16 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0957204520289855
16 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.100107332602564
16 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.110917348282353
16 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.103904044543617
16 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.140908293613922
17 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.102049763957746
17 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.094247696875
17 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.101289168653846
17 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.109959237927869
17 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.1077700285
17 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.142655397660417
19 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0956018266746988
19 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.100986131452055
19 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0990467890520548
19 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0832353261384615
19 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0337429578461538
19 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.1018063044
21 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0964118375066667
21 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.101114775129412
21 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.103199796370787
21 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0868767709153846
21 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0726461849022222
21 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.144351492595745
22 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.100203934722222
22 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0986493161935484
22 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0975013472380952
22 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.132977562363043
22 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0901744530194444
22 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.148450080695476
23 "Laying" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.102024922819444
23 "Sitting" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0967422192647059
23 "Standing" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0981481050441177
23 "Walking" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.0578128239067797
23 "Walking Downstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.117725824412963
23 "Walking Upstairs" "time-Body-Gyroscope-Jerk-mean-X-Axis" -0.109913094117647
